t,x,y
9.030000,0.343435,-0.224071
9.040000,0.341212,-0.220627
9.050000,0.339023,-0.217144
9.060000,0.336869,-0.213624
9.070000,0.334750,-0.210068
9.080000,0.332668,-0.206475
9.090000,0.330621,-0.202848
9.100000,0.328611,-0.199188
9.110000,0.326637,-0.195494
9.120000,0.324701,-0.191769
9.130000,0.322802,-0.188013
9.140000,0.320941,-0.184227
9.150000,0.319118,-0.180412
9.160000,0.317333,-0.176569
9.170000,0.315586,-0.172700
9.180000,0.313879,-0.168805
9.190000,0.312210,-0.164885
9.200000,0.310581,-0.160941
9.210000,0.308991,-0.156975
9.220000,0.307442,-0.152987
9.230000,0.305932,-0.148978
9.240000,0.304462,-0.144950
9.250000,0.303033,-0.140903
9.260000,0.301644,-0.136839
9.270000,0.300296,-0.132759
9.280000,0.298989,-0.128663
9.290000,0.297723,-0.124554
9.300000,0.296498,-0.120431
9.310000,0.295314,-0.116296
9.320000,0.294172,-0.112151
9.330000,0.293071,-0.107995
9.340000,0.292012,-0.103831
9.350000,0.290995,-0.099660
9.360000,0.290019,-0.095482
9.370000,0.289085,-0.091298
9.380000,0.288193,-0.087110
9.390000,0.287343,-0.082919
9.400000,0.286535,-0.078726
9.410000,0.285768,-0.074532
9.420000,0.285044,-0.070338
9.430000,0.284362,-0.066145
9.440000,0.283721,-0.061955
9.450000,0.283123,-0.057768
9.460000,0.282566,-0.053586
9.470000,0.282051,-0.049409
9.480000,0.281578,-0.045239
9.490000,0.281146,-0.041077
9.500000,0.280756,-0.036923
9.510000,0.280408,-0.032780
9.520000,0.280100,-0.028647
9.530000,0.279835,-0.024527
9.540000,0.279610,-0.020420
9.550000,0.279426,-0.016327
9.560000,0.279283,-0.012250
9.570000,0.279181,-0.008189
9.580000,0.279119,-0.004145
9.590000,0.279098,-0.000119
9.600000,0.279117,0.003886
9.610000,0.279176,0.007872
9.620000,0.279274,0.011836
9.630000,0.279412,0.015777
9.640000,0.279590,0.019695
9.650000,0.279806,0.023588
9.660000,0.280061,0.027456
9.670000,0.280355,0.031297
9.680000,0.280687,0.035111
9.690000,0.281057,0.038897
9.700000,0.281465,0.042653
9.710000,0.281910,0.046379
9.720000,0.282393,0.050074
9.730000,0.282912,0.053736
9.740000,0.283467,0.057366
9.750000,0.284059,0.060962
9.760000,0.284686,0.064523
9.770000,0.285349,0.068048
9.780000,0.286047,0.071537
9.790000,0.286780,0.074989
9.800000,0.287547,0.078402
9.810000,0.288348,0.081777
9.820000,0.289182,0.085111
9.830000,0.290050,0.088406
9.840000,0.290950,0.091659
9.850000,0.291883,0.094870
9.860000,0.292847,0.098038
9.870000,0.293843,0.101163
9.880000,0.294871,0.104243
9.890000,0.295928,0.107279
9.900000,0.297016,0.110269
9.910000,0.298133,0.113212
9.920000,0.299280,0.116109
9.930000,0.300455,0.118959
9.940000,0.301659,0.121760
9.950000,0.302890,0.124513
9.960000,0.304149,0.127216
9.970000,0.305435,0.129870
9.980000,0.306746,0.132473
9.990000,0.308084,0.135025
10.000000,0.309447,0.137527
10.010000,0.310834,0.139976
10.020000,0.312246,0.142373
10.030000,0.313682,0.144717
10.040000,0.315140,0.147008
10.050000,0.316622,0.149245
10.060000,0.318125,0.151428
10.070000,0.319650,0.153557
10.080000,0.321196,0.155632
10.090000,0.322762,0.157651
10.100000,0.324349,0.159615
10.110000,0.325954,0.161523
10.120000,0.327579,0.163376
10.130000,0.329222,0.165172
10.140000,0.330882,0.166912
10.150000,0.332560,0.168596
10.160000,0.334254,0.170223
10.170000,0.335964,0.171792
10.180000,0.337690,0.173305
10.190000,0.339430,0.174761
10.200000,0.341185,0.176160
10.210000,0.342953,0.177501
10.220000,0.344735,0.178784
10.230000,0.346529,0.180011
10.240000,0.348335,0.181180
10.250000,0.350152,0.182291
10.260000,0.351980,0.183345
10.270000,0.353819,0.184342
10.280000,0.355667,0.185281
10.290000,0.357524,0.186164
10.300000,0.359390,0.186989
10.310000,0.361264,0.187757
10.320000,0.363145,0.188469
10.330000,0.365033,0.189123
10.340000,0.366927,0.189722
10.350000,0.368827,0.190264
10.360000,0.370732,0.190751
10.370000,0.372642,0.191182
10.380000,0.374556,0.191557
10.390000,0.376473,0.191877
10.400000,0.378393,0.192143
10.410000,0.380316,0.192354
10.420000,0.382240,0.192512
10.430000,0.384166,0.192615
10.440000,0.386092,0.192666
10.450000,0.388019,0.192663
10.460000,0.389945,0.192609
10.470000,0.391871,0.192502
10.480000,0.393795,0.192345
10.490000,0.395717,0.192136
10.500000,0.397638,0.191877
10.510000,0.399555,0.191569
10.520000,0.401469,0.191211
10.530000,0.403379,0.190805
10.540000,0.405285,0.190351
10.550000,0.407186,0.189850
10.560000,0.409082,0.189302
10.570000,0.410972,0.188708
10.580000,0.412856,0.188069
10.590000,0.414733,0.187385
10.600000,0.416603,0.186658
10.610000,0.418466,0.185887
10.620000,0.420321,0.185074
10.630000,0.422167,0.184220
10.640000,0.424005,0.183325
10.650000,0.425834,0.182390
10.660000,0.427653,0.181416
10.670000,0.429462,0.180404
10.680000,0.431261,0.179355
10.690000,0.433049,0.178269
10.700000,0.434826,0.177147
10.710000,0.436592,0.175991
10.720000,0.438346,0.174801
10.730000,0.440088,0.173579
10.740000,0.441817,0.172325
10.750000,0.443534,0.171039
10.760000,0.445238,0.169724
10.770000,0.446928,0.168381
10.780000,0.448605,0.167009
10.790000,0.450268,0.165611
10.800000,0.451917,0.164186
10.810000,0.453552,0.162737
10.820000,0.455172,0.161265
10.830000,0.456777,0.159769
10.840000,0.458367,0.158253
10.850000,0.459942,0.156716
10.860000,0.461502,0.155159
10.870000,0.463045,0.153584
10.880000,0.464573,0.151992
10.890000,0.466085,0.150385
10.900000,0.467581,0.148762
10.910000,0.469060,0.147126
10.920000,0.470523,0.145477
10.930000,0.471970,0.143816
10.940000,0.473400,0.142145
10.950000,0.474813,0.140466
10.960000,0.476209,0.138778
10.970000,0.477588,0.137084
10.980000,0.478951,0.135383
10.990000,0.480296,0.133679
11.000000,0.481624,0.131971
11.010000,0.482935,0.130261
11.020000,0.484229,0.128551
11.030000,0.485506,0.126840
11.040000,0.486766,0.125132
11.050000,0.488009,0.123426
11.060000,0.489235,0.121723
11.070000,0.490444,0.120026
11.080000,0.491635,0.118335
11.090000,0.492810,0.116651
11.100000,0.493968,0.114977
11.110000,0.495110,0.113311
11.120000,0.496235,0.111657
11.130000,0.497343,0.110015
11.140000,0.498435,0.108386
11.150000,0.499511,0.106772
11.160000,0.500570,0.105173
11.170000,0.501614,0.103591
11.180000,0.502642,0.102026
11.190000,0.503655,0.100481
11.200000,0.504652,0.098956
11.210000,0.505634,0.097452
11.220000,0.506601,0.095971
11.230000,0.507554,0.094513
11.240000,0.508491,0.093079
11.250000,0.509415,0.091671
11.260000,0.510325,0.090290
11.270000,0.511221,0.088936
11.280000,0.512104,0.087611
11.290000,0.512973,0.086316
11.300000,0.513830,0.085052
11.310000,0.514675,0.083820
11.320000,0.515507,0.082621
11.330000,0.516327,0.081455
11.340000,0.517136,0.080324
11.350000,0.517934,0.079229
11.360000,0.518721,0.078170
11.370000,0.519497,0.077149
11.380000,0.520264,0.076167
11.390000,0.521021,0.075223
11.400000,0.521768,0.074320
11.410000,0.522507,0.073458
11.420000,0.523238,0.072638
11.430000,0.523960,0.071861
11.440000,0.524675,0.071127
11.450000,0.525383,0.070437
11.460000,0.526084,0.069793
11.470000,0.526779,0.069194
11.480000,0.527468,0.068642
11.490000,0.528152,0.068136
11.500000,0.528831,0.067679
11.510000,0.529506,0.067270
11.520000,0.530176,0.066910
11.530000,0.530844,0.066600
11.540000,0.531509,0.066340
11.550000,0.532171,0.066131
11.560000,0.532831,0.065974
11.570000,0.533491,0.065868
11.580000,0.534149,0.065815
11.590000,0.534807,0.065814
11.600000,0.535465,0.065867
11.610000,0.536125,0.065974
11.620000,0.536785,0.066135
11.630000,0.537447,0.066350
11.640000,0.538112,0.066620
11.650000,0.538780,0.066946
11.660000,0.539451,0.067326
11.670000,0.540127,0.067763
11.680000,0.540807,0.068256
11.690000,0.541492,0.068804
11.700000,0.542183,0.069409
11.710000,0.542880,0.070071
11.720000,0.543585,0.070790
11.730000,0.544296,0.071565
11.740000,0.545016,0.072397
11.750000,0.545745,0.073286
11.760000,0.546482,0.074232
11.770000,0.547229,0.075235
11.780000,0.547987,0.076295
11.790000,0.548755,0.077412
11.800000,0.549535,0.078586
11.810000,0.550327,0.079817
11.820000,0.551132,0.081104
11.830000,0.551950,0.082448
11.840000,0.552781,0.083848
11.850000,0.553627,0.085304
11.860000,0.554487,0.086816
11.870000,0.555363,0.088383
11.880000,0.556255,0.090006
11.890000,0.557164,0.091684
11.900000,0.558089,0.093417
11.910000,0.559032,0.095203
11.920000,0.559993,0.097044
11.930000,0.560973,0.098938
11.940000,0.561972,0.100885
11.950000,0.562991,0.102884
11.960000,0.564030,0.104935
11.970000,0.565090,0.107038
11.980000,0.566171,0.109192
11.990000,0.567274,0.111396
12.000000,0.568399,0.113649
12.010000,0.569547,0.115952
12.020000,0.570718,0.118303
12.030000,0.571913,0.120701
12.040000,0.573132,0.123147
12.050000,0.574376,0.125638
12.060000,0.575645,0.128175
12.070000,0.576940,0.130757
12.080000,0.578261,0.133382
12.090000,0.579608,0.136050
12.100000,0.580982,0.138760
12.110000,0.582383,0.141511
12.120000,0.583812,0.144302
12.130000,0.585269,0.147133
12.140000,0.586755,0.150002
12.150000,0.588269,0.152908
12.160000,0.589813,0.155850
12.170000,0.591387,0.158827
12.180000,0.592990,0.161838
12.190000,0.594623,0.164882
12.200000,0.596288,0.167958
12.210000,0.597983,0.171064
12.220000,0.599709,0.174200
12.230000,0.601467,0.177364
12.240000,0.603256,0.180555
12.250000,0.605078,0.183772
12.260000,0.606932,0.187013
12.270000,0.608818,0.190278
12.280000,0.610738,0.193564
12.290000,0.612690,0.196871
12.300000,0.614675,0.200197
12.310000,0.616694,0.203541
12.320000,0.618746,0.206901
12.330000,0.620832,0.210277
12.340000,0.622951,0.213665
12.350000,0.625105,0.217066
12.360000,0.627293,0.220478
12.370000,0.629515,0.223898
12.380000,0.631771,0.227326
12.390000,0.634061,0.230760
12.400000,0.636386,0.234199
12.410000,0.638745,0.237640
12.420000,0.641139,0.241082
12.430000,0.643567,0.244524
12.440000,0.646029,0.247965
12.450000,0.648526,0.251401
12.460000,0.651057,0.254832
12.470000,0.653623,0.258256
12.480000,0.656222,0.261672
12.490000,0.658856,0.265077
12.500000,0.661524,0.268470
12.510000,0.664226,0.271849
12.520000,0.666961,0.275213
12.530000,0.669730,0.278559
12.540000,0.672532,0.281885
12.550000,0.675367,0.285191
12.560000,0.678236,0.288474
12.570000,0.681137,0.291733
12.580000,0.684070,0.294965
12.590000,0.687036,0.298168
12.600000,0.690034,0.301342
12.610000,0.693063,0.304483
12.620000,0.696123,0.307591
12.630000,0.699214,0.310663
12.640000,0.702336,0.313697
12.650000,0.705488,0.316692
12.660000,0.708670,0.319645
12.670000,0.711881,0.322555
12.680000,0.715121,0.325419
12.690000,0.718389,0.328237
12.700000,0.721685,0.331005
12.710000,0.725009,0.333723
12.720000,0.728360,0.336387
12.730000,0.731737,0.338996
12.740000,0.735139,0.341549
12.750000,0.738567,0.344043
12.760000,0.742020,0.346477
12.770000,0.745497,0.348847
12.780000,0.748997,0.351154
12.790000,0.752520,0.353394
12.800000,0.756064,0.355565
12.810000,0.759631,0.357667
12.820000,0.763218,0.359696
12.830000,0.766824,0.361651
12.840000,0.770450,0.363531
12.850000,0.774095,0.365332
12.860000,0.777757,0.367054
12.870000,0.781436,0.368695
12.880000,0.785130,0.370252
12.890000,0.788840,0.371724
12.900000,0.792565,0.373108
12.910000,0.796302,0.374405
12.920000,0.800052,0.375610
12.930000,0.803814,0.376723
12.940000,0.807586,0.377743
12.950000,0.811369,0.378666
12.960000,0.815159,0.379492
12.970000,0.818958,0.380218
12.980000,0.822763,0.380844
12.990000,0.826575,0.381368
13.000000,0.830391,0.381787
13.010000,0.834210,0.382101
13.020000,0.838032,0.382307
13.030000,0.841856,0.382405
13.040000,0.845680,0.382393
13.050000,0.849503,0.382269
13.060000,0.853325,0.382032
13.070000,0.857144,0.381680
13.080000,0.860958,0.381213
13.090000,0.864767,0.380629
13.100000,0.868570,0.379926
13.110000,0.872366,0.379104
13.120000,0.876152,0.378161
13.130000,0.879928,0.377096
13.140000,0.883693,0.375909
13.150000,0.887446,0.374597
13.160000,0.891185,0.373160
13.170000,0.894909,0.371598
13.180000,0.898617,0.369909
13.190000,0.902307,0.368092
13.200000,0.905978,0.366147
13.210000,0.909629,0.364072
13.220000,0.913259,0.361868
13.230000,0.916866,0.359534
13.240000,0.920449,0.357068
13.250000,0.924007,0.354472
13.260000,0.927538,0.351743
13.270000,0.931041,0.348882
13.280000,0.934515,0.345889
13.290000,0.937959,0.342763
13.300000,0.941370,0.339504
13.310000,0.944748,0.336112
13.320000,0.948092,0.332588
13.330000,0.951400,0.328930
13.340000,0.954670,0.325139
13.350000,0.957902,0.321216
13.360000,0.961094,0.317161
13.370000,0.964245,0.312973
13.380000,0.967353,0.308654
13.390000,0.970417,0.304204
13.400000,0.973437,0.299623
13.410000,0.976410,0.294913
13.420000,0.979335,0.290073
13.430000,0.982211,0.285104
13.440000,0.985036,0.280009
13.450000,0.987810,0.274786
13.460000,0.990532,0.269438
13.470000,0.993199,0.263966
13.480000,0.995810,0.258370
13.490000,0.998366,0.252653
13.500000,1.000863,0.246815
13.510000,1.003302,0.240857
13.520000,1.005680,0.234782
13.530000,1.007997,0.228591
13.540000,1.010251,0.222285
13.550000,1.012442,0.215867
13.560000,1.014568,0.209338
13.570000,1.016629,0.202699
13.580000,1.018622,0.195954
13.590000,1.020547,0.189103
13.600000,1.022404,0.182150
13.610000,1.024190,0.175096
13.620000,1.025905,0.167943
13.630000,1.027548,0.160694
13.640000,1.029119,0.153351
13.650000,1.030615,0.145917
13.660000,1.032037,0.138394
13.670000,1.033383,0.130785
13.680000,1.034652,0.123092
13.690000,1.035844,0.115318
13.700000,1.036958,0.107467
13.710000,1.037993,0.099539
13.720000,1.038949,0.091540
13.730000,1.039824,0.083471
13.740000,1.040618,0.075335
13.750000,1.041330,0.067136
13.760000,1.041961,0.058876
13.770000,1.042508,0.050560
13.780000,1.042972,0.042189
13.790000,1.043351,0.033766
13.800000,1.043647,0.025297
13.810000,1.043857,0.016783
13.820000,1.043982,0.008227
13.830000,1.044022,-0.000366
13.840000,1.043975,-0.008994
13.850000,1.043842,-0.017653
13.860000,1.043622,-0.026339
13.870000,1.043315,-0.035050
13.880000,1.042921,-0.043781
13.890000,1.042439,-0.052531
13.900000,1.041870,-0.061294
13.910000,1.041213,-0.070067
13.920000,1.040469,-0.078848
13.930000,1.039636,-0.087632
13.940000,1.038716,-0.096416
13.950000,1.037708,-0.105197
13.960000,1.036612,-0.113971
13.970000,1.035429,-0.122735
13.980000,1.034157,-0.131486
13.990000,1.032799,-0.140219
14.000000,1.031353,-0.148932
14.010000,1.029820,-0.157621
14.020000,1.028201,-0.166282
14.030000,1.026495,-0.174914
14.040000,1.024703,-0.183511
14.050000,1.022825,-0.192072
14.060000,1.020861,-0.200592
14.070000,1.018813,-0.209069
14.080000,1.016680,-0.217499
14.090000,1.014463,-0.225879
14.100000,1.012163,-0.234207
14.110000,1.009779,-0.242479
14.120000,1.007313,-0.250692
14.130000,1.004766,-0.258843
14.140000,1.002137,-0.266930
14.150000,0.999427,-0.274949
14.160000,0.996638,-0.282898
14.170000,0.993769,-0.290775
14.180000,0.990823,-0.298575
14.190000,0.987798,-0.306298
14.200000,0.984697,-0.313940
14.210000,0.981520,-0.321499
14.220000,0.978267,-0.328972
14.230000,0.974941,-0.336357
14.240000,0.971540,-0.343652
14.250000,0.968068,-0.350855
14.260000,0.964524,-0.357964
14.270000,0.960909,-0.364975
14.280000,0.957224,-0.371888
14.290000,0.953471,-0.378701
14.300000,0.949651,-0.385411
14.310000,0.945764,-0.392017
14.320000,0.941811,-0.398517
14.330000,0.937794,-0.404910
14.340000,0.933713,-0.411193
14.350000,0.929570,-0.417366
14.360000,0.925366,-0.423426
14.370000,0.921102,-0.429373
14.380000,0.916779,-0.435206
14.390000,0.912398,-0.440922
14.400000,0.907961,-0.446521
14.410000,0.903468,-0.452002
14.420000,0.898921,-0.457364
14.430000,0.894321,-0.462606
14.440000,0.889670,-0.467726
14.450000,0.884967,-0.472725
14.460000,0.880215,-0.477602
14.470000,0.875416,-0.482355
14.480000,0.870569,-0.486984
14.490000,0.865676,-0.491489
14.500000,0.860739,-0.495869
14.510000,0.855759,-0.500123
14.520000,0.850737,-0.504253
14.530000,0.845675,-0.508256
14.540000,0.840573,-0.512133
14.550000,0.835432,-0.515884
14.560000,0.830255,-0.519509
14.570000,0.825043,-0.523007
14.580000,0.819796,-0.526380
14.590000,0.814516,-0.529625
14.600000,0.809204,-0.532745
14.610000,0.803861,-0.535739
14.620000,0.798489,-0.538607
14.630000,0.793089,-0.541349
14.640000,0.787663,-0.543967
14.650000,0.782210,-0.546459
14.660000,0.776734,-0.548828
14.670000,0.771234,-0.551072
14.680000,0.765713,-0.553194
14.690000,0.760171,-0.555192
14.700000,0.754609,-0.557069
14.710000,0.749030,-0.558824
14.720000,0.743433,-0.560458
14.730000,0.737821,-0.561973
14.740000,0.732194,-0.563368
14.750000,0.726554,-0.564644
14.760000,0.720902,-0.565803
14.770000,0.715238,-0.566845
14.780000,0.709565,-0.567771
14.790000,0.703883,-0.568582
14.800000,0.698194,-0.569280
14.810000,0.692498,-0.569864
14.820000,0.686797,-0.570336
14.830000,0.681092,-0.570698
14.840000,0.675384,-0.570949
14.850000,0.669673,-0.571092
14.860000,0.663962,-0.571127
14.870000,0.658251,-0.571056
14.880000,0.652541,-0.570879
14.890000,0.646834,-0.570598
14.900000,0.641130,-0.570214
14.910000,0.635430,-0.569728
14.920000,0.629735,-0.569142
14.930000,0.624047,-0.568457
14.940000,0.618367,-0.567673
14.950000,0.612694,-0.566793
14.960000,0.607031,-0.565818
14.970000,0.601378,-0.564748
14.980000,0.595736,-0.563586
14.990000,0.590107,-0.562332
15.000000,0.584490,-0.560989
15.010000,0.578887,-0.559556
15.020000,0.573299,-0.558036
15.030000,0.567727,-0.556430
15.040000,0.562171,-0.554740
15.050000,0.556632,-0.552966
15.060000,0.551112,-0.551110
15.070000,0.545610,-0.549174
15.080000,0.540129,-0.547160
15.090000,0.534667,-0.545067
15.100000,0.529228,-0.542898
15.110000,0.523810,-0.540655
15.120000,0.518415,-0.538338
15.130000,0.513043,-0.535950
15.140000,0.507696,-0.533491
15.150000,0.502374,-0.530963
15.160000,0.497077,-0.528367
15.170000,0.491807,-0.525705
15.180000,0.486563,-0.522979
15.190000,0.481347,-0.520190
15.200000,0.476159,-0.517338
15.210000,0.471001,-0.514427
15.220000,0.465871,-0.511456
15.230000,0.460772,-0.508428
15.240000,0.455703,-0.505344
15.250000,0.450665,-0.502206
15.260000,0.445659,-0.499014
15.270000,0.440685,-0.495771
15.280000,0.435744,-0.492478
15.290000,0.430835,-0.489136
15.300000,0.425961,-0.485747
15.310000,0.421121,-0.482311
15.320000,0.416315,-0.478832
15.330000,0.411544,-0.475309
15.340000,0.406809,-0.471745
15.350000,0.402109,-0.468141
15.360000,0.397446,-0.464498
15.370000,0.392820,-0.460818
15.380000,0.388230,-0.457102
15.390000,0.383678,-0.453351
15.400000,0.379163,-0.449568
15.410000,0.374686,-0.445753
15.420000,0.370248,-0.441908
15.430000,0.365848,-0.438034
15.440000,0.361487,-0.434133
15.450000,0.357166,-0.430205
15.460000,0.352883,-0.426254
15.470000,0.348641,-0.422279
15.480000,0.344438,-0.418282
15.490000,0.340275,-0.414265
15.500000,0.336153,-0.410229
15.510000,0.332071,-0.406175
15.520000,0.328029,-0.402105
15.530000,0.324029,-0.398020
15.540000,0.320069,-0.393922
15.550000,0.316150,-0.389811
15.560000,0.312273,-0.385690
15.570000,0.308436,-0.381559
15.580000,0.304642,-0.377420
15.590000,0.300888,-0.373274
15.600000,0.297176,-0.369122
15.610000,0.293506,-0.364967
15.620000,0.289877,-0.360808
15.630000,0.286290,-0.356648
15.640000,0.282744,-0.352488
15.650000,0.279240,-0.348328
15.660000,0.275777,-0.344171
15.670000,0.272356,-0.340018
15.680000,0.268977,-0.335870
15.690000,0.265639,-0.331727
15.700000,0.262342,-0.327592
15.710000,0.259087,-0.323466
15.720000,0.255873,-0.319350
15.730000,0.252700,-0.315245
15.740000,0.249568,-0.311152
15.750000,0.246477,-0.307073
15.760000,0.243427,-0.303008
15.770000,0.240417,-0.298960
15.780000,0.237447,-0.294928
15.790000,0.234518,-0.290915
15.800000,0.231629,-0.286922
15.810000,0.228780,-0.282949
15.820000,0.225970,-0.278999
15.830000,0.223199,-0.275071
15.840000,0.220468,-0.271167
15.850000,0.217776,-0.267289
15.860000,0.215122,-0.263437
15.870000,0.212507,-0.259612
15.880000,0.209930,-0.255816
15.890000,0.207391,-0.252050
15.900000,0.204889,-0.248315
15.910000,0.202424,-0.244611
15.920000,0.199997,-0.240940
15.930000,0.197605,-0.237303
15.940000,0.195251,-0.233700
15.950000,0.192931,-0.230134
15.960000,0.190648,-0.226604
15.970000,0.188399,-0.223113
15.980000,0.186185,-0.219660
15.990000,0.184006,-0.216247
16.000000,0.181860,-0.212874
16.010000,0.179748,-0.209543
16.020000,0.177669,-0.206255
16.030000,0.175623,-0.203010
16.040000,0.173609,-0.199809
16.050000,0.171627,-0.196654
16.060000,0.169676,-0.193544
16.070000,0.167756,-0.190482
16.080000,0.165866,-0.187467
16.090000,0.164006,-0.184500
16.100000,0.162176,-0.181583
16.110000,0.160374,-0.178716
16.120000,0.158601,-0.175899
16.130000,0.156856,-0.173135
16.140000,0.155138,-0.170422
16.150000,0.153447,-0.167762
16.160000,0.151783,-0.165156
16.170000,0.150144,-0.162604
